위도,경도,shop,name,addr:full
37.74882679,128.9103392,hairdresser,미스킨앤바디,"강원도 강릉시 율곡로2692번길 14, 2층 202호 (입암동)"
37.77130972,128.8807555,hairdresser,선아테라피,강원도 강릉시 경포로 58 (교동)
37.75515453,128.8799999,hairdresser,아이시대,"강원도 강릉시 하슬라로 18, 210호 (홍제동)"
37.76385095,128.8972708,hairdresser,이보석아로마,"강원도 강릉시 명륜로 43-1, 1층 (교동)"
37.756178,128.8656207,hairdresser,사월에스테틱,"강원도 강릉시 사임당로 129, 301호 (홍제동)"
37.7623778,128.8727805,hairdresser,뷰라인,"강원도 강릉시 정원로 77-6, 1층 (교동)"
37.74376805,128.8820914,hairdresser,피부가 예뻐지는 날,"강원도 강릉시 강변로114번길 16, 한라아파트 상가동 204호 (내곡동)"
37.75874601,128.901303,hairdresser,(주)코리아나화장품 강릉사업국,"강원도 강릉시 경강로 2157, 효경빌딩 2층 (옥천동)"
37.74061724,128.8651814,hairdresser,이한나's 뷰티샵,"강원도 강릉시 회산로351번길 15, 101호, 102호 (회산동)"
37.76451841,128.9079677,hairdresser,나노테라피,"강원도 강릉시 경강로2245번길 2-1, 1층 (포남동)"
37.75955138,128.8959918,hairdresser,짱피부관리실,강원도 강릉시 율곡로 2866 (교동)
37.77052292,128.8785935,hairdresser,민 스킨앤바디,강원도 강릉시 하슬라로232번길 23 (교동)
37.76124563,128.870444,hairdresser,하리옴(쑥이사랑&에스테틱),"강원도 강릉시 선수촌로 114, 4층 (유천동)"
37.76876389,128.8925034,hairdresser,GLOW,강원도 강릉시 율곡로 2984 (교동)
37.7631367,128.8728585,hairdresser,힐링스위치,"강원도 강릉시 정원로 84-2, 1층 101호 (교동)"
37.76150666,128.8731621,hairdresser,하슬라에스테틱,"강원도 강릉시 하슬라로 125-2, 1층 (교동)"
37.75932308,128.9111804,hairdresser,강릉뷰티인,"강원도 강릉시 월대산로 7, 2층 (입암동)"
37.76498472,128.9099446,hairdresser,이현지피부관리샵,"강원도 강릉시 성덕포남로153번길 15, 2층 (포남동)"
37.77333629,128.9148952,hairdresser,임수안바디케어,"강원도 강릉시 하평4길 46-1, 1층 (포남동)"
37.7578705,128.924841,hairdresser,거꾸로가는시간 강릉1호점,"강원도 강릉시 성덕로 271, 2층 (입암동)"
37.77161191,128.9163295,hairdresser,보누므,"강원도 강릉시 하평4길 23, 1층 (포남동)"
37.75877456,128.9176329,hairdresser,데아에스테틱,"강원도 강릉시 입암로148번길 2, 2층 (입암동)"
37.76284794,128.8793206,hairdresser,데일리스킨,"강원도 강릉시 교동광장로 138-14, 102호 (교동, 교동주공3단지아파트)"
37.77276968,128.8832222,hairdresser,민뷰티강릉,"강원도 강릉시 경포로 84, 2층 (교동)"
37.7567601,128.8688398,hairdresser,리얼뷰티,"강원도 강릉시 선수촌로63번길 14-3, 101호 (홍제동)"
37.76287917,128.9083113,hairdresser,스킨데이,"강원도 강릉시 성덕포남로149번길 44, 1층 103호 (포남동)"
37.76495223,128.9086529,hairdresser,여기는 뷰티샵,"강원도 강릉시 경강로 2253, 1층 (포남동)"
37.75259736,128.904151,hairdresser,뷰티메이드,"강원도 강릉시 율곡로 2761-1, 2층 (노암동)"
37.78064712,128.9174648,hairdresser,스킨케어스토아,"강원도 강릉시 산양큰길 44, 1층 좌3호 (포남동)"
37.7731087,128.9329224,hairdresser,다올뷰티,"강원도 강릉시 경강로 2498, 204호 (송정동, 강릉 송정 신원아침도시)"
37.75780496,128.8683702,hairdresser,다이아 에스테틱,"강원도 강릉시 선수촌로63번길 18-15, 푸르벨라 2차 2층 202호 (홍제동)"
37.75373345,128.8960213,hairdresser,어반트랜드 에스테틱,"강원도 강릉시 신대학길 27-1, 2층 (금학동)"
37.74563803,128.8907958,hairdresser,더 투명한 스킨,"강원도 강릉시 남산초교길 17-2, 1층 (내곡동)"
37.75676411,128.8898114,hairdresser,약명,강원도 강릉시 임영로157번길 23 (교동)
37.88549279,128.8251005,hairdresser,김은수피부미용실,강원도 강릉시 주문진읍 주문로 17 (1층)
37.76312979,128.8798587,hairdresser,까미유 뷰티명가,강원도 강릉시 교동광장로 138-13 (교동)
37.75373345,128.8960213,hairdresser,어반트랜드 강릉점,"강원도 강릉시 신대학길 27-1 (금학동,2층)"
37.75203901,128.8957662,hairdresser,인헤어&피부관리,"강원도 강릉시 중앙시장2길 7, 2층 (성남동)"
37.75412798,128.8906981,hairdresser,모다헤어,"강원도 강릉시 토성로 126, 1층 (용강동)"
37.74458824,128.9012278,hairdresser,더아름다운,강원도 강릉시 노암길42번길 28 (노암동)
37.75731589,128.8681716,hairdresser,NAIL RIN,"강원도 강릉시 선수촌로63번길 22-12, 1층 101호 (홍제동)"
37.75209105,128.895858,hairdresser,간지헤어샵,강원도 강릉시 중앙시장2길 7-1 (성남동)
37.75846509,128.898518,hairdresser,뉴토탈헤어,강원도 강릉시 옥천로61번길 16 (옥천동)
37.78028312,128.9158354,hairdresser,주다인헤어뷰티,"강원도 강릉시 강릉대로527번길 23 (포남동, 1층)"
37.75983609,128.9058432,hairdresser,림쌤헤어#,"강원도 강릉시 용지로104번길 7, 202호 (포남동)"
37.75344476,128.8679907,hairdresser,끌림헤어,"강원도 강릉시 선수촌로 22, 상가동 1층 (홍제동, LH미디어촌6단지아파트)"
37.76674112,128.910109,hairdresser,엘리제메이크업,"강원도 강릉시 성덕포남로 165, 1층 (포남동)"
37.77967701,128.9170441,hairdresser,박희숙토탈뷰티샵,"강원도 강릉시 강릉대로527번길 12, 1층 (포남동)"
37.77789753,128.9141559,hairdresser,샤인헤어샵,강원도 강릉시 산양길 22 (포남동)
37.75700063,128.8672148,hairdresser,살롱 3월,강원도 강릉시 선수촌로63번길 30-8 (홍제동)
37.76751605,128.9047723,hairdresser,코코#미용실,강원도 강릉시 강릉대로359번길 11-5 (포남동)
37.75161197,128.8943574,hairdresser,착한헤어,강원도 강릉시 금성로 66 (성내동)
37.75513791,128.8819094,hairdresser,엘르헤어,강원도 강릉시 원대로 6 (교동)
37.77811658,128.9329081,hairdresser,유엘뷰티헤어,"강원도 강릉시 팔송길35번길 23, 1층 (송정동)"
37.75683359,128.8695961,hairdresser,줄리엣 헤어살롱,"강원도 강릉시 선수촌로63번길 6-3, 1층 101호 (홍제동)"
37.74102158,128.8683968,hairdresser,모던헤어,강원도 강릉시 회산로 372 (회산동)
37.89475512,128.8299235,hairdresser,비비드헤어,강원도 강릉시 주문진읍 주문로 138
37.7543789,128.9084022,hairdresser,헤어센스,"강원도 강릉시 강중길 38, 1층 (입암동)"
37.75368114,128.8977372,hairdresser,라온헤어,"강원도 강릉시 금성로 27, 1층 (성남동)"
37.7557275,128.8965674,hairdresser,거꾸로 가는 시간,"강원도 강릉시 경강로 2107, 1층 (임당동)"
37.75340776,128.8936822,hairdresser,보네르뷰티,"강원도 강릉시 경강로 2069, 1층 (임당동)"
37.75827378,128.8814961,hairdresser,커스텀 메이드,"강원도 강릉시 원대로 39, 1층 (교동)"
37.88596653,128.825154,hairdresser,엘린헤어,"강원도 강릉시 주문진읍 주문로 23, 1층"
37.76902568,128.9039528,hairdresser,젠헤어,"강원도 강릉시 가작로274번길 19, 1층 (포남동)"
37.78343896,128.9160438,hairdresser,헤어쌀롱,"강원도 강릉시 연당길 62, 1층 (초당동)"
37.75681966,128.869231,hairdresser,언제나 고은 헤어,"강원도 강릉시 선수촌로63번길 14-6, 야야상가 A동 104호 (홍제동)"
37.76255137,128.9049041,hairdresser,아림헤어,"강원도 강릉시 경강로2213번길 9, 1층 (포남동)"
37.78028046,128.9171503,hairdresser,란미용실,"강원도 강릉시 산양큰길 40, 1층 (포남동)"
37.76910669,128.8777191,hairdresser,H.단미뷰티,"강원도 강릉시 가작로 18, 1층 (교동)"
37.88463272,128.8252892,hairdresser,봄봄헤어,"강원도 강릉시 주문진읍 주문로 8, 1층"
37.73924158,128.879664,hairdresser,나라쌀롱,"강원도 강릉시 범일로579번길 6, 1층 (내곡동)"
37.76097444,128.9174042,hairdresser,로지네일,"강원도 강릉시 성덕포남로 75, 1층 (입암동)"
37.76041926,128.9025847,hairdresser,지안 헤어,강원도 강릉시 옥가로58번길 26 (옥천동)
37.7415998,128.8652206,hairdresser,The BOM hair(더 봄 헤어),"강원도 강릉시 회산로383번길 37, 상가동 103호 (회산동, 힐스테이트강릉아파트)"
37.60827897,129.034442,hairdresser,영재미용실,"강원도 강릉시 옥계면 현내시장길 88, 1층"
37.7415998,128.8652206,hairdresser,제시네일,"강원도 강릉시 회산로383번길 37, 상가동 1층 (회산동, 힐스테이트강릉아파트)"
37.75499273,128.9210016,hairdresser,남이살롱,"강원도 강릉시 성덕로 316-11, 107호 (입암동)"
37.75314712,128.8969708,hairdresser,조인리헤어,"강원도 강릉시 금성로 35, 2층 (성남동)"
37.76983783,128.8788307,hairdresser,헤어더뷰,강원도 강릉시 솔올로 89 (교동)
37.76247154,128.8772262,hairdresser,라움,"강원도 강릉시 솔올로 3, 해양빌딩 1층 104호 (교동)"
37.74931738,128.9000896,hairdresser,미장원,"강원도 강릉시 노가니길 9, 1층 (노암동)"
37.75702035,128.8673707,hairdresser,수경헤어샵(수경헤어#),"강원도 강릉시 선수촌로63번길 26-7, 1층 (홍제동)"
37.74732271,128.9024676,hairdresser,더솔헤어,"강원도 강릉시 시영길 40, 1층 (노암동)"
37.7553542,128.8939183,hairdresser,델루나,"강원도 강릉시 문화의길 17-1, 2층 (임당동)"
37.75716945,128.9211935,hairdresser,코디네일,"강원도 강릉시 성덕포남로 21-7, 1층 101호 (입암동)"
37.75199152,128.895672,hairdresser,더네일,"강원도 강릉시 중앙시장2길 5, 1층 (성남동)"
37.75333578,128.8926282,hairdresser,네일쿠잉,강원도 강릉시 임영로 134 (임당동)
37.7652683,128.8815913,hairdresser,나비네일교동점,강원도 강릉시 율곡초교길39번길 29 (교동)
37.77052292,128.8785935,hairdresser,SJ매니큐어,강원도 강릉시 하슬라로232번길 23 (교동)
37.76772454,128.8768133,hairdresser,네일갤러리(교동점),강원도 강릉시 하슬라로206번길 12-2 (교동)
37.77211118,128.9161231,hairdresser,네일103(NAIL103),강원도 강릉시 하평4길 30 (포남동)
37.88117992,128.8262005,hairdresser,유리네일,강원도 강릉시 주문진읍 연주로 322-1
37.77263918,128.9158396,hairdresser,지인네일,"강원도 강릉시 하평5길 35, 1층 102호 (포남동)"
37.75281115,128.8968618,hairdresser,고운손,강원도 강릉시 곶감전길 3-1 (성남동)
37.74551574,128.890529,hairdresser,허니 네일,강원도 강릉시 남산초교길 20 (내곡동)
37.88708485,128.8254016,hairdresser,아띠네일,강원도 강릉시 주문진읍 주문로 35
37.7560191,128.8925287,hairdresser,네일숲,"강원도 강릉시 임영로164번길 7, 102호 (임당동)"
37.74204175,128.8822443,hairdresser,샤네일,"강원도 강릉시 남부로17번길 26, 101호 (내곡동)"
37.75710424,128.8886277,hairdresser,리본네일,강원도 강릉시 강릉대로 164 (교동)
37.75406797,128.8900759,hairdresser,네일그대와,"강원도 강릉시 토성로 121, 1층 (용강동)"
37.7552604,128.8921812,hairdresser,금빛네일아트,강원도 강릉시 임영로 156-3 (임당동)
37.77179176,128.9143988,hairdresser,나만의 네일,"강원도 강릉시 하평3길 37 (포남동, 일송상가 110호)"
37.77077696,128.9125968,hairdresser,네일잇츠유,"강원도 강릉시 하평2길 6 (포남동, 청송아파트 상가동)"
37.7524577,128.894412,hairdresser,리유,강원도 강릉시 임영로116번안길 5 (금학동)
37.77074018,128.9114775,hairdresser,네일 더 예쁨,"강원도 강릉시 하평1길 6, 1층 (포남동)"
37.75642939,128.8952436,hairdresser,예쁜네일,"강원도 강릉시 경강로2103번길 17-4, 1층 (임당동)"
37.77438572,128.9126858,hairdresser,네일데이트,강원도 강릉시 강릉대로457번길 6 (포남동)
37.7633134,128.9013681,hairdresser,네일&데이트,강원도 강릉시 강릉대로 300 (옥천동)
37.76429578,128.8812394,hairdresser,네일온,"강원도 강릉시 교동광장로 149, 1층 (교동)"
37.75589225,128.8974693,hairdresser,Nail box(네일박스),"강원도 강릉시 경강로 2111, 임당시장 20호 (임당동)"
37.74667616,128.9022134,hairdresser,THE 예쁜네일(더예쁜네일),"강원도 강릉시 노가니길 44-1, 1층 (노암동)"
37.76642154,128.9104513,hairdresser,네일후,"강원도 강릉시 경강로 2275, 1층 (포남동)"
37.76163226,128.9013117,hairdresser,더예쁨,강원도 강릉시 옥가로58번길 9 (옥천동)
37.7560885,128.8975947,hairdresser,엄지공주 네일아트,"강원도 강릉시 경강로 2113, 1층 (임당동)"
37.75568969,128.8986517,hairdresser,네일 세라,"강원도 강릉시 경강로 2120, 홈플러스 6층 629호 (옥천동)"
37.74598802,128.8866873,hairdresser,끌리네일,"강원도 강릉시 범일로 684, 1층 (내곡동)"
37.76312707,128.8738547,hairdresser,룩엣네일,"강원도 강릉시 하슬라로 147-1, 1층 101호 (교동)"
37.75188275,128.8925422,hairdresser,하티타네일,"강원도 강릉시 경강로 2050, 1층 (명주동)"
37.76213727,128.9012057,hairdresser,디어앤유어,"강원도 강릉시 동부시장길 45, 1층 (옥천동)"
37.75720093,128.889289,hairdresser,꽃물톡톡,"강원도 강릉시 강릉대로 172, 1층 103호 (교동)"
37.75099958,128.8959758,hairdresser,수네일,"강원도 강릉시 중앙시장3길 7, 1층 (성남동)"
37.76356748,128.8772167,hairdresser,치유네일레푸스 강릉교동점,"강원도 강릉시 솔올로5번길 52, 3층 (교동)"
37.75387861,128.8922869,hairdresser,수나네일,"강원도 강릉시 임영로 142, 1층 (임당동)"
37.77547146,128.9132645,hairdresser,기적같은 날,강원도 강릉시 강릉대로469번길 10 (포남동)
37.7574985,128.8683302,hairdresser,라이스네일(Rice Nail),"강원도 강릉시 선수촌로63번길 18-13, 102호 (홍제동)"
37.75866061,128.9201161,hairdresser,네일또와,"강원도 강릉시 성덕포남로 37, 입암6주공아파트 상가 2층 202호 (입암동)"
37.75778017,128.8692349,hairdresser,네일화백,"강원도 강릉시 선수촌로63번길 14-16, 109호 (홍제동)"
37.74205614,128.8814055,hairdresser,"미인은,네일해","강원도 강릉시 남부로17번길 23, 1층 (내곡동)"
37.77516193,128.9111283,hairdresser,네일블랑,"강원도 강릉시 강릉대로457번길 21, 1층 (포남동)"
37.75877456,128.9176329,hairdresser,네일오브,"강원도 강릉시 입암로148번길 2, 104호 (입암동)"
37.76470745,128.8785928,hairdresser,"네일,터치(Nail,touch)","강원도 강릉시 교동광장로 125, 104호 (교동)"
37.75720011,128.8700468,hairdresser,제이온리네일,"강원도 강릉시 선수촌로 69, 210호 (홍제동)"
37.75626145,128.8913936,hairdresser,바이와이!(BY Y!),"강원도 강릉시 임영로 167, 102호 (용강동)"
37.75321293,128.8957865,hairdresser,양군헤어,강원도 강릉시 신대학길 22-1 (금학동)
37.75567242,128.8932482,hairdresser,네일스토리,강원도 강릉시 임영로164번길 16-4 (임당동)
37.77035791,128.9166807,hairdresser,앤네일,강원도 강릉시 하평길 74 (포남동)
37.7523629,128.8971967,hairdresser,여우만들기 네일,"강원도 강릉시 곶감전길 9 (성남동, 1층)"
37.75509423,128.8907988,hairdresser,앤다이어리(N다이어리),"강원도 강릉시 임영로155번길 6, 서부시장 1-37호 (용강동)"
37.75259875,128.897269,hairdresser,현네일,강원도 강릉시 중앙시장2길 21-1 (성남동)
37.76370043,128.8748585,hairdresser,르몽드담뷰티바,"강원도 강릉시 하슬라로 156, 1층 (교동)"
37.7669486,128.8763242,hairdresser,블리네일,"강원도 강릉시 하슬라로192번길 7, 1층 (교동)"
37.75300471,128.8990386,hairdresser,겟잇뷰티네일(Get it beauty Nail),강원도 강릉시 중앙시장2길 38 (성남동)
37.76495223,128.9086529,hairdresser,엘네일,강원도 강릉시 경강로 2253 (포남동)
37.75466975,128.919937,hairdresser,salon de nail(살롱드네일),"강원도 강릉시 성덕로 328-18, 107호 (입암동)"
37.7569012,128.8688379,hairdresser,Nail & # (네일 앤 샵),"강원도 강릉시 선수촌로63번길 14-5, 101호 (홍제동)"
37.75518309,128.879141,hairdresser,조이.네일왁스(Joy.네일왁스),"강원도 강릉시 하슬라로 26, 2층 (홍제동)"
37.77064325,128.9056394,hairdresser,스타일링 작업실,강원도 강릉시 가작로 277 (포남동)
37.76395305,128.8895173,hairdresser,빛나,"강원도 강릉시 옛강일길 46, 1층 (교동)"
37.77064325,128.9056394,hairdresser,루시메이크업,"강원도 강릉시 가작로 277, 1층 (포남동)"
37.7622717,128.907724,hairdresser,살롱드유,"강원도 강릉시 용지각길38번길 10, 1층 (포남동)"
37.75561023,128.8914891,hairdresser,뷰티콘,"강원도 강릉시 임영로 161, 2층 (용강동)"
37.75417627,128.9168725,hairdresser,라담,"강원도 강릉시 입암로148번길 62, 201호 (입암동)"
37.74589302,128.8945162,hairdresser,한올,"강원도 강릉시 남산길 21, 지하 1층 (노암동)"
37.76927649,128.9051495,hairdresser,그리다,"강원도 강릉시 성덕포남로213번길 12-1, 1층 (포남동)"
37.76417544,128.8739473,hairdresser,디어 더 메이크업,"강원도 강릉시 정원로 74-17, 1층 (교동)"
37.76733054,128.8793717,hairdresser,임뷰티,강원도 강릉시 율곡초교길11번길 12 (교동)
37.75167902,128.9125449,hairdresser,아이Reform(아이리폼),강원도 강릉시 입암로 51 (입암동)
37.77104705,128.9122076,hairdresser,조은아이,"강원도 강릉시 하평2길 7, 1층 (포남동)"
37.8688543,128.8392609,hairdresser,앤투빈(And2bin),"강원도 강릉시 연곡면 영진2길 9, 101호"
37.75286503,128.9061375,hairdresser,비즈,강원도 강릉시 강중길 12 (입암동)
37.76900503,128.8791848,hairdresser,에뚜알헤어샵,강원도 강릉시 솔올로 78 (교동)
37.75564661,128.863326,hairdresser,헤어살롱준,강원도 강릉시 사임당로107번길 28 (홍제동)
37.74498715,128.8816583,hairdresser,예가미장,강원도 강릉시 강변로 116 (내곡동)
37.75783035,128.8937438,hairdresser,뚱슈헤나,"강원도 강릉시 강릉대로210번길 5-3, 2층 (임당동)"
37.75032378,128.9118351,hairdresser,더홍헤어,"강원도 강릉시 입암로 33, 남경빌딩 1층 (입암동)"
37.77990801,128.9167103,hairdresser,뉴클래식,강원도 강릉시 강릉대로527번길 16 (포남동)
37.7644866,128.8799686,hairdresser,아르더헤어,"강원도 강릉시 교동광장로 137, 2층 (교동)"
37.76766686,128.8824046,hairdresser,스미힐,"강원도 강릉시 원대로 145, 1층 (교동)"
37.75703075,128.8681786,hairdresser,나나제이,"강원도 강릉시 선수촌로63번길 22-8, 101호 (홍제동)"
37.75499273,128.9210016,hairdresser,속눈썹달인,"강원도 강릉시 성덕로 316-11, 1층 105호 (입암동)"
37.7630397,128.8999175,hairdresser,워니사라블랑,"강원도 강릉시 용지로 167, 2층 201호 (교동)"
37.75281115,128.8968618,hairdresser,고운속눈썹,강원도 강릉시 곶감전길 3-1 (성남동)
37.7456604,128.8904966,hairdresser,단장,"강원도 강릉시 남산초교길 18, 1층 (내곡동)"
37.77004913,128.9077052,hairdresser,"뷰티데이,오늘","강원도 강릉시 성덕포남로206번길 10, 1층 (포남동)"
37.75509466,128.8932571,hairdresser,오늘네일,강원도 강릉시 토성로 152-1 (임당동)
37.76707438,128.9097009,hairdresser,썸네일(some nail),강원도 강릉시 성덕포남로 169 (포남동)
37.76830559,128.9146884,hairdresser,공드린,"강원도 강릉시 경강로 2319, 1층 2호 (포남동)"
37.77079683,128.8789008,hairdresser,유니네일,강원도 강릉시 솔올로 99 (교동)
37.74968598,128.8993868,hairdresser,Hee Nail,"강원도 강릉시 노가니길 2, 1층 (노암동)"
37.7719966,128.8780631,hairdresser,뷰티인사이드,"강원도 강릉시 경포로 33, 1층 (지변동)"
37.77295612,128.9147299,hairdresser,노크네일,"강원도 강릉시 하평3길 46, 1층 (포남동)"
37.76759101,128.9117116,hairdresser,made J(메이드제이),"강원도 강릉시 성덕포남로162번길 13, 1층 (포남동)"
37.76698108,128.9116214,hairdresser,제이제이네일,"강원도 강릉시 경강로 2287, 2층 (포남동)"
37.75720011,128.8700468,hairdresser,"네일,하루","강원도 강릉시 선수촌로 69, 유천메타폴리스 A동 2층 201호 (홍제동)"
37.76840191,128.8824688,hairdresser,"하이,네일(Hi,nail)","강원도 강릉시 원대로 155, 101호 (교동)"
37.76904039,128.9097387,hairdresser,스마일네일,"강원도 강릉시 성덕포남로188번길 14, 102호 (포남동)"
37.76204533,128.9075005,hairdresser,벨로어에스테틱,"강원도 강릉시 경강로2224번길 11, 1층 102호 (포남동)"
37.75792307,128.8850808,hairdresser,진네일갤러리,"강원도 강릉시 원대로20번길 32-1, 1층 (교동)"
37.77626146,128.9353845,hairdresser,라바(LABA),강원도 강릉시 송정길30번길 36 (송정동)
37.73977273,128.8790199,hairdresser,치즈헤어,"강원도 강릉시 관대길15번길 5, 1층 (내곡동)"
37.7697242,128.9126662,hairdresser,수지헤어,"강원도 강릉시 성덕포남로182번길 40, 1층 (포남동)"
37.75548608,128.8938007,hairdresser,이쁜헤어,강원도 강릉시 토성로 158 (임당동)
37.75244344,128.9116641,hairdresser,"네일,뭐해?","강원도 강릉시 용지로 19, 1층 108호 (입암동, 입암현대아파트)"
37.75584363,128.8934694,hairdresser,반함헤어,"강원도 강릉시 임영로164번길 16-1, 1층 (임당동)"
37.75359504,128.8968577,hairdresser,도도헤어,"강원도 강릉시 대학길 4, 2층 (금학동)"
37.77454788,128.9098535,hairdresser,더플러스 머리방(The+플러스 머리방),강원도 강릉시 강릉대로443번길 25-1 (포남동)
37.75216169,128.8978709,hairdresser,미앤미뷰티헤어,"강원도 강릉시 중앙시장3길 29, 1층 (성남동)"
37.75382326,128.8900334,hairdresser,애린네일,"강원도 강릉시 토성로 120, 1층 (용강동)"
37.77006072,128.878852,hairdresser,나영뷰티,"강원도 강릉시 솔올로 91, 1층 (교동)"
37.76677659,128.8795306,hairdresser,디어리스트,"강원도 강릉시 율곡초교길11번길 19, 1층 (교동)"
37.75637933,128.8917103,hairdresser,지니네일,강원도 강릉시 임영로 170-3 (임당동)
