읍면동,단지명,설치위치,클린하우스 형태,도로명주소,지번주소,위도,경도,데이터기준일자
영천동,정혜재활원,영천적치장 5,적치장,제주특별자치도 서귀포시 인정오름로85번길 41,제주특별자치도 서귀포시 토평동 2895,33.28467665,126.5814767,2020-06-11
영천동,돈내코야영장,적치장,적치장,제주특별자치도 서귀포시 돈내코로 114,제주특별자치도 서귀포시 상효동 1459,33.30024253,126.5847695,2020-06-11
동홍동,산지물(5단지 옆),동홍동클린-1,비가림시설,-,제주특별자치도 서귀포시 동홍동 1687-1,33.264998,126.563634,2020-06-11
동홍동,청소년문화의집(구.동사무소),동홍동클린-2,비가림시설,제주특별자치도 서귀포시 중산간동로 7950,제주특별자치도 서귀포시 동홍동 1041-8,33.26628454,126.5670494,2020-06-11
동홍동,동홍반석아르미 입구,동홍동클린-3,비가림시설,제주특별자치도 서귀포시 동홍로162번길 25,제주특별자치도 서귀포시 동홍동 1209-1,33.26404033,126.5698896,2020-06-11
동홍동,보리고개,동홍동클린-4,비가림시설,-,제주특별자치도 서귀포시 동홍동 1242-5,33.262197,126.566855,2020-06-11
동홍동,명물천사우나,동홍동클린-5,비가림시설,-,제주특별자치도 서귀포시 동홍동 1380-8,33.258958,126.56119,2020-06-11
동홍동,동방아파트 앞(서귀포의료원),동홍동클린-7,비가림시설,-,제주특별자치도 서귀포시 동홍동 1504-3,33.254275,126.563761,2020-06-11
동홍동,우성빌라 건너편,동홍동클린-8,비가림시설,-,제주특별자치도 서귀포시 동홍동 529-8,33.256298,126.566286,2020-06-11
동홍동,새동산교회(구.충일교회),동홍동클린-9,비가림시설,-,제주특별자치도 서귀포시 동홍동 426-7,33.251384,126.56994,2020-06-11
동홍동,노인복지회관,동홍동클린-10,비가림시설,제주특별자치도 서귀포시 태평로537번길 40-9,제주특별자치도 서귀포시 동홍동 646-1,33.25398814,126.5706943,2020-06-11
동홍동,덕산캐슬,동홍동클린-11,비가림시설,-,제주특별자치도 서귀포시 동홍동 151,33.252672,126.574181,2020-06-11
동홍동,서귀포 제일교회(구.오멍가멍),동홍동클린-12,비가림시설,-,제주특별자치도 서귀포시 동홍동 823,33.269826,126.572288,2020-06-11
동홍동,동홍주민센터 옆,동홍동클린-14,비가림시설,-,제주특별자치도 서귀포시 동홍동 577-7,33.257881,126.569257,2020-06-11
동홍동,충암5차,동홍동클린-15,비가림시설,-,제주특별자치도 서귀포시 동홍동 651,33.259004,126.574623,2020-06-11
동홍동,유정빌라,동홍동클린-16,비가림시설,제주특별자치도 서귀포시 동홍북로 75,제주특별자치도 서귀포시 동홍동 663,33.25885838,126.5763713,2020-06-11
동홍동,엔젤하우스 서쪽(작은도서관),동홍동클린-18,비가림시설,제주특별자치도 서귀포시 동홍중앙로 56,제주특별자치도 서귀포시 동홍동 470-1,33.25544697,126.5722626,2020-06-11
동홍동,예그린 하우스,동홍동클린-19,비가림시설,제주특별자치도 서귀포시 태평로536번길 27,제주특별자치도 서귀포시 동홍동 205-2,33.25097008,126.576126,2020-06-11
동홍동,아이진  3차아파트,동홍동클린-20,비가림시설,-,제주특별자치도 서귀포시 토평동 3265-8,33.2576742,126.5763365,2020-06-11
동홍동,현대탕 뒤쪽(대경빌라),동홍동클린-21,비가림시설,-,제주특별자치도 서귀포시 동홍동 420-1,33.256408,126.575787,2020-06-11
동홍동,협심빌라 남쪽(언덕밑),동홍동클린-22,비가림시설,-,제주특별자치도 서귀포시 동홍동 1385-8,33.260652,126.56227,2020-06-11
동홍동,캐슬휘닉스 1차,동홍동클린-23,비가림시설,제주특별자치도 서귀포시 일주동로 8547,제주특별자치도 서귀포시 동홍동 130,33.25418841,126.5754537,2020-06-11
동홍동,제주상회(자기주도학습 입구),동홍동클린-24,비가림시설,제주특별자치도 서귀포시 동홍서로 7,제주특별자치도 서귀포시 동홍동 392-1,33.24987247,126.5705127,2020-06-11
동홍동,서귀포향토오일시장,동홍적치장,적치장,제주특별자치도 서귀포시 토평서로11번길 142,제주특별자치도 서귀포시 동홍동 779-1,33.26698899,126.5736531,2020-06-11
서홍동,홍로그린빌라 옆,서홍동클린-1,비가림시설,제주특별자치도 서귀포시 현청로 23-4,제주특별자치도 서귀포시 서홍동 1966-1,33.26499193,126.5533739,2020-06-11
서홍동,서홍맨션 앞(명성어린이집),서홍동클린-2,비가림시설,제주특별자치도 서귀포시 중앙로 240-10,제주특별자치도 서귀포시 서홍동 238,33.26581249,126.558955,2020-06-11
서홍동,형남3차 아파트 북쪽 ,서홍클린-3,비가림시설,-,제주특별자치도 서귀포시 서홍동 276-8,33.263319,126.555952,2020-06-11
서홍동,태봉그린피아아파트,서홍동클린-4,비가림시설,제주특별자치도 서귀포시 홍중로 92,제주특별자치도 서귀포시 서홍동 299-1,33.2607091,126.555864,2020-06-11
서홍동,태양아파트 앞,서홍동클린-5,비가림시설,-,제주특별자치도 서귀포시 서홍동 305-4,33.260521,126.558046,2020-06-11
서홍동,일호지오빌A 앞,서홍동클린-6,비가림시설,-,제주특별자치도 서귀포시 서홍동 382-2,33.257398,126.558127,2020-06-11
서홍동,서귀포 보건소 옆,서홍동클린-7,비가림시설,제주특별자치도 서귀포시 중앙로101번길 52,제주특별자치도 서귀포시 서홍동 447-3,33.25347982,126.5553555,2020-06-11
서홍동,예일학원 앞,서홍동클린-8,비가림시설,-,제주특별자치도 서귀포시 서홍동 451,33.253559,126.560474,2020-06-11
서홍동,서홍동 주민센터,서홍동클린-10,비가림시설,제주특별자치도 서귀포시 중앙로 125,제주특별자치도 서귀포시 서홍동 397-24,33.25570748,126.5600961,2020-06-11
서홍동,건강나라 앞,서홍동클린-13,비가림시설,-,제주특별자치도 서귀포시 서홍동 345-1,33.258979,126.556109,2020-06-11
서홍동,서홍교회 북쪽,서홍동클린-14,비가림시설,제주특별자치도 서귀포시 현청로 54,제주특별자치도 서귀포시 서홍동 216-3,33.2655284,126.5561445,2020-06-11
대륜동,법환 초등학교 옆,대륜동클린-1,비가림시설,-,제주특별자치도 서귀포시 강정동 475-2,33.236456,126.507207,2020-06-11
대륜동,법환 마을회관 동쪽,대륜동클린-2,비가림시설,-,제주특별자치도 서귀포시 법환동 451-2,33.24062,126.514625,2020-06-11
대륜동,속골로 입구 북쪽,대륜동클린-3,비가림시설,제주특별자치도 서귀포시 속골로 59,제주특별자치도 서귀포시 호근동 1528,33.24523682,126.5302542,2020-06-11
대륜동,돔베낭골주차장,대륜동클린-4,비가림시설,제주특별자치도 서귀포시 태평로92번길 49,제주특별자치도 서귀포시 호근동 1619,33.24016844,126.5318436,2020-06-11
대륜동,한국전력공사,대륜동클린-5,비가림시설,-,제주특별자치도 서귀포시 법환동 745-4,33.2515683,126.508448,2020-06-11
대륜동,서부파출소 앞,대륜동클린-6,비가림시설,-,제주특별자치도 서귀포시 법환동 737,33.2539704,126.5074179,2020-06-11
대륜동,해양경찰서,대륜동클린-7,비가림시설,제주특별자치도 서귀포시 서호남로 11,제주특별자치도 서귀포시 서호동 1528,33.25131569,126.5138549,2020-06-11
대륜동,미래공원2(진미식당동쪽),대륜동클린-10,비가림시설,-,제주특별자치도 서귀포시 서호동 1453,33.2572752,126.5094909,2020-06-11
대륜동,미래공원,대륜동클린-11,비가림시설,제주특별자치도 서귀포시 신서귀로76번길 47-4,제주특별자치도 서귀포시 서호동 1149-7,33.25964263,126.5128086,2020-06-11
대륜동,고근산배수지 인근,대륜동클린-12,비가림시설,제주특별자치도 서귀포시 신월동로30번길 2,제주특별자치도 서귀포시 서호동 1423,33.26353826,126.5083824,2020-06-11
대륜동,용천사입구,대륜동클린-13,비가림시설,제주특별자치도 서귀포시 호근북로 56,제주특별자치도 서귀포시 호근동 1141-5,33.26177655,126.5303246,2020-06-11
대륜동,서문(2청사 방향 사거리),대륜동클린-17,비가림시설,-,제주특별자치도 서귀포시 서호동 794-4,33.2572261,126.519123,2020-06-11
대륜동,호근썬마트 맞은편,대륜동클린-18,비가림시설,-,제주특별자치도 서귀포시 호근동 1786-2,33.2574854,126.5247956,2020-06-11
대륜동,서강네스빌 옆,대륜동클린-19,비가림시설,-,제주특별자치도 서귀포시 호근동 1371-3,33.2571773,126.5296159,2020-06-11
대륜동,군족옆,대륜동클린-20,비가림시설,-,제주특별자치도 서귀포시 서호동 1209-1,33.2567091,126.5155379,2020-06-11
대륜동,공무원 연금공단,대륜동클린-21,비가림시설,-,제주특별자치도 서귀포시 서호동 925-5,33.2528569,126.5176063,2020-06-11
대륜동,서호서부농협 동쪽,대륜동클린-23,비가림시설,제주특별자치도 서귀포시 서호호근로96번길 17,제주특별자치도 서귀포시 호근동 1772,33.25574799,126.5259741,2020-06-11
대륜동,서호교회 옆,대륜동클린-24,비가림시설,-,제주특별자치도 서귀포시 호근동 1838-7,33.2568657,126.522107,2020-06-11
대륜동,상지 에코빌,대륜동클린,비가림시설,제주특별자치도 서귀포시 월드컵로 59-5,제주특별자치도 서귀포시 법환동 1641,33.2447473,126.5072043,2020-06-11
대륜동,서호 블루오션,대륜동클린,비가림시설,-,제주특별자치도 서귀포시 서호동 645-1,33.2598005,126.520068,2020-06-11
대륜동,막숙(법환포구),대륜동클린,비가림시설,-,제주특별자치도 서귀포시 법환동 284-1,33.2375053,126.5133686,2020-06-11
대륜동,기영연립,적치장,적치장,제주특별자치도 서귀포시 이어도로 943,제주특별자치도 서귀포시 법환동 398,33.23921343,126.5141623,2020-06-11
대륜동,호근로 112번길 입구,적치장,적치장,-,제주특별자치도 서귀포시 호근동 1883-1,33.2603108,126.5251506,2020-06-11
대륜동,희망주유소 맞은편,적치장,적치장,-,제주특별자치도 서귀포시 호근동 850-10,33.2623028,126.5378002,2020-06-11
대륜동,구 부영함바식당 앞,적치장,적치장,-,제주특별자치도 서귀포시 서호동 271-1,33.2514183,126.52219,2020-06-11
대륜동,속골로 입구,적치장,적치장,제주특별자치도 서귀포시 속골로 49,제주특별자치도 서귀포시 호근동 1570-1,33.24418557,126.529792,2020-06-11
대천동,강정의례회관,대천동클린-1,비가림시설,-,제주특별자치도 서귀포시 강정동 2940-1,33.237551,126.482364,2020-06-11
대천동,강정천 주유소 서쪽,대천동클린-2,비가림시설,-,제주특별자치도 서귀포시 강정동 2857-4,33.234956,126.48208,2020-06-11
대천동,강정아왜낭목,대천동클린-3,비가림시설,-,제주특별자치도 서귀포시 강정동 4590,33.233416,126.475319,2020-06-11
대천동,염돈어린이집,대천동클린-5,비가림시설,-,제주특별자치도 서귀포시 강정동 2095,33.250341,126.494899,2020-06-11
대천동,월산 삼거리,대천동클린-6,비가림시설,제주특별자치도 서귀포시 염돈로 123,제주특별자치도 서귀포시 강정동 1926-1,33.25962734,126.4918686,2020-06-11
대천동,월평마을회관,대천동클린-7,비가림시설,제주특별자치도 서귀포시 월평로 41,제주특별자치도 서귀포시 월평동 419,33.24611993,126.4607818,2020-06-11
대천동,월평무료주차장,대천동클린-8,비가림시설,제주특별자치도 서귀포시 월평로 15,제주특별자치도 서귀포시 월평동 471-1,33.24480787,126.4592833,2020-06-11
대천동,월평체육공원(정도),대천동클린-9,비가림시설,-,제주특별자치도 서귀포시 월평동 513-1,33.2433304,126.4570913,2020-06-11
대천동,도순 무료주차장,대천동클린-10,비가림시설,제주특별자치도 서귀포시 도순남로29번길 22-7,제주특별자치도 서귀포시 도순동 313-1,33.24956848,126.4761441,2020-06-11
대천동,도순 마을회관,대천동클린-11,비가림시설,제주특별자치도 서귀포시 도순남로29번길 13,제주특별자치도 서귀포시 도순동 279-6,33.25085315,126.4754668,2020-06-11
대천동,도순코사마트 맞은편,대천동클린-12,비가림시설,제주특별자치도 서귀포시 일주서로 326,제주특별자치도 서귀포시 도순동 903,33.25300695,126.4739301,2020-06-11
대천동,이비가 짬뽕,대천동클린-13,비가림시설,제주특별자치도 서귀포시 일주서로 366,제주특별자치도 서귀포시 도순동 758-3,33.25321898,126.4695076,2020-06-11
대천동,도순 진양빌라 입구,대천동클린-14,비가림시설,제주특별자치도 서귀포시 일주서로 313,제주특별자치도 서귀포시 도순동 243-1,33.25229769,126.4750719,2020-06-11
대천동,신시가지대신화물,대천동클린-16,비가림시설,-,제주특별자치도 서귀포시 강정동 174-1,33.25248,126.508293,2020-06-11
대천동,한경식당 서쪽,대천동클린-17,비가림시설,제주특별자치도 서귀포시 신서로114번길 30,제주특별자치도 서귀포시 강정동 129-7,33.25873843,126.5084908,2020-06-11
대천동,대신중학교 입구,대천동클린-18,비가림시설,제주특별자치도 서귀포시 신서로88번길 17,제주특별자치도 서귀포시 강정동 134-18,33.25801692,126.5075247,2020-06-11
대천동,미래공원(문화어린이공원),대천동클린-19,비가림시설,제주특별자치도 서귀포시 신서로102번길 28,제주특별자치도 서귀포시 강정동 125-2,33.25937086,126.5088178,2020-06-11
대천동,도순코사마트 옆 주차장,대천동클린-20,비가림시설,제주특별자치도 서귀포시 일주서로 327,제주특별자치도 서귀포시 도순동 820-4,33.25247942,126.4736972,2020-06-11
대천동,S&P어린이집,대천동클린,비가림시설,-,제주특별자치도 서귀포시 강정동 146,33.256108,126.505822,2020-06-11
대천동,용흥 노인복지회관,-,적치장,제주특별자치도 서귀포시 일주서로 234,제주특별자치도 서귀포시 강정동 4047-3,33.25051346,126.4830577,2020-06-11
대천동,숨비소리입구,-,적치장,-,제주특별자치도 서귀포시 강정동 4692,33.229111,126.476405,2020-06-11
중문동,솔빛바다빌라 앞,중문동클린-1,비가림시설,-,제주특별자치도 서귀포시 중문동 1452,33.25763,126.425214,2020-06-11
중문동,하우스 더 부자,중문동클린-2,비가림시설,-,제주특별자치도 서귀포시 중문동 1543,33.257133,126.423938,2020-06-11
중문동,희망빌,중문동클린-3,비가림시설,제주특별자치도 서귀포시 중문로41번길 5,제주특별자치도 서귀포시 중문동 1551-1,33.25534051,126.4243029,2020-06-11
중문동,이화빌라,중문동클린-4,비가림시설,제주특별자치도 서귀포시 중문상로 99,제주특별자치도 서귀포시 중문동 1349-2,33.25708614,126.4274466,2020-06-11
중문동,슬기샘어린이집 입구,중문동클린-5,비가림시설,-,제주특별자치도 서귀포시 중문동 1684-2,33.254778,126.426995,2020-06-11
중문동,남주아파트 입구,중문동클린-7,비가림시설,제주특별자치도 서귀포시 천제연로213번길 33-4,제주특별자치도 서귀포시 중문동 1675-1,33.2540367,126.4278056,2020-06-11
중문동,우체국사거리 앞,중문동클린-8,비가림시설,-,제주특별자치도 서귀포시 중문동 2116-4,33.251546,126.423045,2020-06-11
중문동,타운하우스 앞,중문동클린-10,비가림시설,제주특별자치도 서귀포시 천제연로208번길 20,제주특별자치도 서귀포시 중문동 2036-2,33.24997696,126.4264928,2020-06-11
중문동,중문청년회의소 옆,중문동클린-11,비가림시설,제주특별자치도 서귀포시 중문관광로 335,제주특별자치도 서귀포시 중문동 2439-1,33.25011461,126.4305481,2020-06-11
중문동,동산낚시 앞,중문동클린-12,비가림시설,-,제주특별자치도 서귀포시 대포동 778,33.246892,126.432778,2020-06-11
중문동,대포마을회관 앞,중문동클린-13,비가림시설,-,제주특별자치도 서귀포시 대포동 1598-4,33.242827,126.432073,2020-06-11
중문동,보우힐(소공원),중문동클린-14,비가림시설,-,제주특별자치도 서귀포시 대포동 1900-3,33.240715,126.43145,2020-06-11
중문동,미덕하이츠빌라 앞,중문동클린-15,비가림시설,제주특별자치도 서귀포시 대포복개로 42,제주특별자치도 서귀포시 대포동 2026-1,33.2422892,126.4346504,2020-06-11
중문동,회수로터리서쪽,중문동클린-16,비가림시설,-,제주특별자치도 서귀포시 회수동 845-4,33.2632478,126.4381755,2020-06-11
중문동,회수다리 옆,중문동클린-17,비가림시설,-,제주특별자치도 서귀포시 회수동 355-5,33.2627497,126.4449862,2020-06-11
중문동,마을서쪽자비사가는길,중문동클린-18,비가림시설,-,제주특별자치도 서귀포시 하원동 1202-1,33.258988,126.455829,2020-06-11
중문동,하원동 예가,중문동클린-19,비가림시설,-,제주특별자치도 서귀포시 하원동 1276,33.257376,126.457952,2020-06-11
중문동,마을회관입구 앞(AN빌라 남),중문동클린-20,비가림시설,제주특별자치도 서귀포시 법화로 13,제주특별자치도 서귀포시 하원동 1332-2,33.25506922,126.4586535,2020-06-11
중문동,하원마을회관 뒤쪽,중문동클린-21,비가림시설,-,제주특별자치도 서귀포시 하원동 493,33.257348,126.460182,2020-06-11
중문동,풍림빌리지,중문동클린-22,비가림시설,제주특별자치도 서귀포시 대포복개로 95,제주특별자치도 서귀포시 대포동 829,33.24736373,126.433901,2020-06-11
중문동,DM하우스,입구,비가림시설,-,제주특별자치도 서귀포시 회수동 658-1,33.2543906,126.4373832,2020-06-11
중문동,누리빌주차장,-,적치장,제주특별자치도 서귀포시 1100로49번길 28-2,제주특별자치도 서귀포시 중문동 1767-3,33.25481605,126.431814,2020-06-11
중문동,상지타운,-,적치장,제주특별자치도 서귀포시 중문상로 10,제주특별자치도 서귀포시 중문동 2367-1,33.24934041,126.4245397,2020-06-11
중문동,노인복지타운,DM하우스 우측20m,적치장,-,제주특별자치도 서귀포시 회수동 656,33.2548042,126.4364326,2020-06-11
중문동,약천사입구,-,적치장,-,제주특별자치도 서귀포시 하원동 1710-1,33.243362,126.453571,2020-06-11
예래동,상예 2 (3통),예래동클린-1,비가림시설,-,제주특별자치도 서귀포시 상예동 4625,33.2657514,126.3763718,2020-06-11
예래동,우남동,예래동클린-2,비가림시설,-,제주특별자치도 서귀포시 상예동 1718,33.2644643,126.3895852,2020-06-11
예래동,정문동 (2통),예래동클린-3,비가림시설,-,제주특별자치도 서귀포시 상예동 1442-2,33.2502378,126.391847,2020-06-11
예래동,중동 (4통),예래동클린-4,비가림시설,-,제주특별자치도 서귀포시 하예동 999-1,33.2417955,126.3798882,2020-06-11
예래동,포구 (5통),예래동클린-5,비가림시설,-,제주특별자치도 서귀포시 하예동 1774-1,33.2329914,126.3705453,2020-06-11
예래동,색달마을회관,예래동클린-6,비가림시설,제주특별자치도 서귀포시 색달중앙로 66,제주특별자치도 서귀포시 색달동 1892-7,33.26141194,126.4130974,2020-06-11
예래동,가가동,예래동클린-7,비가림시설,-,제주특별자치도 서귀포시 상예동 4563,33.2713238,126.3720723,2020-06-11
예래동,상예복지센터 밑,예래동클린-8,비가림시설,제주특별자치도 서귀포시 상예로 81,제주특별자치도 서귀포시 상예동 1526-1,33.25337748,126.3892938,2020-06-11
예래동,상예마을회관 옆,예래동클린-9,비가림시설,-,제주특별자치도 서귀포시 상예동 1279,33.2486338,126.3880747,2020-06-11
예래동,하예동무료주차장,예래동클린-10,비가림시설,-,제주특별자치도 서귀포시 하예동 266,33.2452664,126.3859862,2020-06-11
예래동,논지물 입구,예래동클린-11,비가림시설,-,제주특별자치도 서귀포시 하예동 997,33.2411503,126.3803282,2020-06-11
예래동,돈뱅이 입구,예래동클린-12,비가림시설,-,제주특별자치도 서귀포시 하예동 293-2,33.2437466,126.3863532,2020-06-11
예래동,주민센터 밑,예래동클린-13,비가림시설,-,제주특별자치도 서귀포시 상예동 531,33.2535813,126.3963528,2020-06-11
예래동,색달동매립장,예래동클린-14,비가림시설,-,제주특별자치도 서귀포시 색달동 산8,33.308716,126.4184875,2020-06-11
예래동,예래초등학교,적치장-1,적치장,제주특별자치도 서귀포시 예래로 210-14,제주특별자치도 서귀포시 상예동 1152-3,33.24574644,126.3915573,2020-06-11
예래동,새마을금고서쪽,적치장-2,적치장,-,제주특별자치도 서귀포시 상예동 3172-1,33.2469712,126.3858412,2020-06-11
예래동,하예하동마을회관,적치장-10,적치장,-,제주특별자치도 서귀포시 하예동 1560,33.2363026,126.371074,2020-06-11
예래동,대평입구,적치장,적치장,-,제주특별자치도 서귀포시 하예동 1831-3,33.2351148,126.3682831,2020-06-11
